ds;y;High;Low;Close;Adj_Close;Volume
2018-07-30;4400.500000;4430.000000;4370.500000;4410.000000;3473.178955;446574
2018-07-31;4400.500000;4488.000000;4377.500000;4451.500000;3505.862793;916612
2018-08-01;4460.000000;4509.000000;4454.500000;4494.000000;3539.334717;513123
2018-08-02;4480.000000;4527.000000;4478.000000;4501.500000;3545.241211;444111
2018-08-03;4494.500000;4529.000000;4467.500000;4499.500000;3543.666016;479882
2018-08-06;4500.000000;4517.000000;4450.000000;4479.000000;3527.520752;410588
2018-08-07;4479.500000;4539.000000;4472.000000;4520.000000;3559.811523;428411
2018-08-08;4520.000000;4525.000000;4448.000000;4499.000000;3543.271729;536737
2018-08-09;4490.000000;4598.000000;4490.000000;4598.000000;3621.241699;703280
2018-08-10;4594.000000;4648.000000;4546.000000;4577.000000;3604.702881;675344
2018-08-13;4560.000000;4601.500000;4521.500000;4541.000000;3576.350342;728413
2018-08-14;4560.000000;4579.000000;4452.500000;4460.000000;3512.557129;755392
2018-08-15;4448.000000;4465.000000;4361.500000;4428.500000;3487.748779;887008
2018-08-16;4428.000000;4440.000000;4351.500000;4396.000000;3462.153076;436110
2018-08-17;4382.000000;4418.000000;4358.000000;4375.000000;3445.613281;435110
2018-08-20;4395.000000;4425.000000;4370.000000;4386.000000;3454.277344;268812
2018-08-21;4395.000000;4466.500000;4353.000000;4465.000000;3516.494873;511221
2018-08-22;4472.000000;4512.500000;4449.000000;4512.500000;3553.904541;507835
2018-08-23;4515.000000;4541.000000;4421.000000;4450.000000;3504.681641;657190
2018-08-24;4450.000000;4531.500000;4423.000000;4500.500000;3544.454102;629551
2018-08-27;4502.000000;4577.000000;4492.000000;4577.000000;3604.702881;249930
2018-08-28;4580.500000;4598.000000;4545.000000;4587.500000;3612.972412;405987
2018-08-29;4590.000000;4687.500000;4585.000000;4638.500000;3653.137939;641179
2018-08-30;4663.000000;4738.000000;4640.500000;4702.000000;3703.148926;687858
2018-08-31;4695.000000;4719.500000;4663.000000;4700.500000;3701.967041;711667
2018-09-03;4698.000000;4749.000000;4685.500000;4728.000000;3723.625488;287648
2018-09-04;4747.000000;4762.500000;4704.500000;4717.000000;3714.962402;352065
2018-09-05;4704.000000;4710.500000;4637.000000;4637.000000;3651.957031;529556
2018-09-06;4628.000000;4650.000000;4594.000000;4610.500000;3631.086426;581930
2018-09-07;4620.000000;4649.000000;4547.000000;4623.000000;3640.930420;603404
2018-09-10;4648.500000;4715.000000;4643.000000;4688.500000;3692.516357;413243
2018-09-11;4677.000000;4746.500000;4665.500000;4706.500000;3706.692383;766652
2018-09-12;4705.000000;4744.500000;4622.500000;4622.500000;3640.537354;587177
2018-09-13;4621.000000;4688.500000;4608.000000;4659.000000;3669.282715;588719
2018-09-14;4650.000000;4670.000000;4603.000000;4604.000000;3625.967529;442326
2018-09-17;4619.000000;4643.000000;4572.000000;4631.000000;3647.231934;454393
2018-09-18;4630.000000;4697.000000;4601.500000;4685.000000;3689.759766;698734
2018-09-19;4692.000000;4726.500000;4673.500000;4719.000000;3716.538086;609528
2018-09-20;4709.500000;4735.000000;4676.500000;4701.000000;3702.361572;1677198
2018-09-21;4686.500000;4755.000000;4678.500000;4737.500000;3731.107666;1411985
2018-09-24;4747.000000;4798.000000;4724.500000;4780.000000;3764.578857;615869
2018-09-25;4800.000000;4900.000000;4780.000000;4900.000000;3859.087646;721203
2018-09-26;4899.000000;4908.500000;4777.000000;4828.500000;3802.776611;934054
2018-09-27;4821.000000;4952.500000;4813.000000;4952.000000;3900.041260;1133318
2018-09-28;4945.000000;5042.500000;4930.500000;5022.000000;3955.171143;761477
2018-10-01;5045.000000;5115.000000;4980.000000;5016.000000;3950.446045;944915
2018-10-02;5033.000000;5037.500000;4877.000000;4898.500000;3857.906494;842901
2018-10-03;4912.500000;5055.000000;4905.000000;5035.000000;3965.408936;1027078
2018-10-04;5024.000000;5035.000000;4956.000000;4990.000000;3929.969238;804630
2018-10-05;4989.000000;5043.500000;4962.500000;4987.000000;3927.605957;503126
2018-10-08;4982.500000;5015.000000;4941.500000;4966.000000;3911.066895;382463
2018-10-09;4981.500000;5031.000000;4970.500000;4971.500000;3915.398682;436838
2018-10-10;4993.500000;4993.500000;4901.500000;4901.500000;3860.269531;395280
2018-10-11;4840.000000;4883.000000;4770.500000;4804.000000;3783.481201;947247
2018-10-12;4850.000000;4880.500000;4806.000000;4806.000000;3785.055420;478564
2018-10-15;4837.000000;4837.000000;4733.000000;4747.000000;3738.588867;435854
2018-10-16;4755.000000;4797.000000;4721.500000;4795.000000;3776.392822;468198
2018-10-17;4820.000000;4832.500000;4732.000000;4773.000000;3759.066406;395511
2018-10-18;4749.000000;4770.000000;4682.000000;4694.500000;3697.241943;457780
2018-10-19;4709.500000;4750.000000;4665.500000;4693.000000;3696.060791;663876
2018-10-22;4710.000000;4725.000000;4635.500000;4673.500000;3680.703369;383825
2018-10-23;4691.000000;4896.000000;4691.000000;4825.000000;3800.020020;2604478
2018-10-24;4825.000000;4995.000000;4798.000000;4995.000000;3933.906250;6612873
2018-10-25;4940.000000;4968.000000;4886.000000;4943.000000;3892.953125;1790515
2018-10-26;4921.000000;4924.500000;4806.000000;4847.500000;3817.739746;863271
2018-10-29;4885.000000;4926.500000;4856.000000;4872.500000;3837.429932;624904
2018-10-30;4841.000000;4855.000000;4726.000000;4778.500000;3763.398193;840111
2018-10-31;4800.500000;4946.000000;4800.500000;4945.000000;3894.528320;799095
2018-11-01;4910.000000;5004.000000;4861.500000;4937.000000;3888.227539;695212
2018-11-02;4948.000000;5004.500000;4910.000000;4980.000000;3922.093018;898847
2018-11-06;5000.000000;5083.000000;4976.000000;5055.000000;3981.161133;910147
2018-11-07;5054.500000;5174.500000;5016.000000;5174.500000;4075.274658;732628
2018-11-08;5176.000000;5192.500000;5130.000000;5160.000000;4063.855225;589194
2018-11-09;5136.000000;5147.500000;4996.500000;5094.500000;4012.270264;896172
2018-11-12;5101.500000;5191.000000;5101.500000;5129.000000;4039.440186;521518
2018-11-13;5119.000000;5126.500000;4941.000000;4959.500000;3905.947266;1246408
2018-11-14;4923.000000;4933.000000;4831.500000;4856.500000;3824.827881;964537
2018-11-15;4864.500000;4914.000000;4835.000000;4854.000000;3822.859863;569079
2018-11-16;4860.500000;4915.000000;4813.000000;4824.000000;3799.231689;655941
2018-11-19;4850.000000;4912.000000;4820.000000;4845.500000;3816.164795;595428
2018-11-20;4820.000000;4830.000000;4743.000000;4809.500000;3787.812256;620325
2018-11-21;4799.000000;4835.000000;4766.000000;4800.000000;3780.330566;632581
2018-11-22;4791.500000;4819.000000;4755.000000;4813.500000;3790.963379;435668
2018-11-23;4800.000000;4800.000000;4624.500000;4670.000000;3677.947021;1188339
2018-11-26;4699.500000;4699.500000;4555.000000;4623.000000;3640.930420;1165029
2018-11-27;4632.000000;4703.000000;4609.000000;4689.000000;3692.910645;1042648
2018-11-28;4699.000000;4758.000000;4655.500000;4717.500000;3715.356445;778668
2018-11-29;4729.000000;4796.000000;4659.000000;4766.000000;3753.553467;1277988
2018-11-30;4771.000000;4900.000000;4765.000000;4896.000000;3855.937012;1412897
2018-12-03;4995.000000;5098.500000;4952.000000;5098.500000;4015.420410;1401437
2018-12-04;5100.000000;5221.000000;5030.000000;5209.000000;4102.445801;1270270
2018-12-05;5156.000000;5260.000000;5129.500000;5260.000000;4142.611816;943848
2018-12-06;5220.000000;5325.000000;5084.000000;5162.500000;4065.824219;1361884
2018-12-07;5170.000000;5321.500000;5103.000000;5266.500000;4147.731445;1471855
2018-12-10;5249.000000;5342.000000;5149.000000;5173.500000;4074.487549;1073265
2018-12-11;5151.000000;5289.500000;5114.000000;5267.000000;4148.125488;884766
2018-12-12;5250.000000;5270.000000;5102.000000;5102.000000;4018.176758;833397
2018-12-13;5105.000000;5156.000000;5040.500000;5131.500000;4041.409912;901995
2018-12-14;5119.500000;5141.500000;5079.000000;5100.000000;4016.601074;734502
2018-12-17;5091.000000;5137.500000;5071.000000;5100.000000;4016.601074;629951
2018-12-18;5049.000000;5049.500000;4900.000000;4925.000000;3878.777100;1405909
2018-12-19;4890.000000;4928.500000;4865.000000;4910.000000;3866.963379;936443
2018-12-20;4830.000000;4838.500000;4716.500000;4808.500000;3861.742920;1557668
2018-12-21;4789.500000;4954.000000;4745.000000;4930.000000;3959.320068;2283579
2018-12-24;4900.000000;4966.000000;4842.500000;4909.000000;3942.455322;623396
2018-12-25;4841.000000;4842.500000;4744.500000;4810.000000;3862.948242;269077
2018-12-26;4829.000000;4859.000000;4803.000000;4829.500000;3878.608398;182587
2018-12-27;4901.000000;4925.500000;4858.000000;4884.000000;3922.377930;494744
2018-12-28;4911.000000;5009.500000;4901.500000;4955.500000;3979.800049;662664
2019-01-03;4984.000000;5050.000000;4886.500000;5007.000000;4021.159912;632153
2019-01-04;5021.000000;5083.000000;5021.000000;5074.500000;4075.368896;350743
2019-01-08;5037.000000;5056.000000;4964.500000;5039.000000;4046.859131;989453
2019-01-09;5050.000000;5077.000000;5025.000000;5060.000000;4063.724365;820940
2019-01-10;5048.500000;5152.000000;5004.000000;5152.000000;4137.610352;807655
2019-01-11;5153.500000;5212.000000;5135.500000;5200.000000;4176.160156;682434
2019-01-14;5187.000000;5200.000000;5134.500000;5200.000000;4176.160156;418371
2019-01-15;5213.500000;5237.500000;5125.000000;5195.000000;4172.143555;611109
2019-01-16;5197.000000;5209.500000;5114.000000;5129.000000;4119.138672;507299
2019-01-17;5120.000000;5187.000000;5060.000000;5184.500000;4163.711426;704441
2019-01-18;5194.000000;5206.000000;5143.000000;5193.500000;4170.939941;585467
2019-01-21;5207.000000;5224.000000;5180.500000;5200.000000;4176.160156;279987
2019-01-22;5187.000000;5212.000000;5158.500000;5186.000000;4164.915527;651497
2019-01-23;5190.500000;5222.000000;5176.500000;5205.500000;4180.576172;593066
2019-01-24;5185.500000;5196.500000;5143.500000;5196.500000;4173.348633;640887
2019-01-25;5196.000000;5246.000000;5183.500000;5215.000000;4188.206055;667326
2019-01-28;5212.000000;5215.000000;5143.000000;5165.000000;4148.050781;659844
2019-01-29;5150.000000;5215.000000;5136.000000;5196.500000;4173.348633;515004
2019-01-30;5184.500000;5227.000000;5184.000000;5227.000000;4197.843262;456853
2019-01-31;5240.000000;5300.000000;5228.000000;5272.500000;4234.384766;791137
2019-02-01;5267.500000;5329.500000;5241.000000;5319.500000;4272.131348;546468
2019-02-04;5333.000000;5406.000000;5314.500000;5350.000000;4296.625488;489423
2019-02-05;5363.500000;5435.000000;5363.000000;5435.000000;4364.890137;395021
2019-02-06;5439.000000;5488.500000;5402.500000;5461.000000;4385.770996;569203
2019-02-07;5444.000000;5464.500000;5385.000000;5385.000000;4324.733887;560613
2019-02-08;5369.500000;5403.000000;5334.500000;5386.000000;4325.537598;517950
2019-02-11;5381.500000;5440.000000;5380.000000;5419.500000;4352.441895;425813
2019-02-12;5421.500000;5475.500000;5391.500000;5439.000000;4368.102051;438101
2019-02-13;5434.000000;5435.500000;5313.000000;5351.000000;4297.428223;750434
2019-02-14;5312.000000;5395.000000;5291.000000;5360.500000;4305.058594;811821
2019-02-15;5388.000000;5448.000000;5361.500000;5426.000000;4357.662109;455541
2019-02-18;5454.000000;5485.500000;5404.000000;5483.500000;4403.840820;505508
2019-02-19;5483.500000;5496.000000;5428.500000;5443.500000;4371.716309;518735
2019-02-20;5454.000000;5495.000000;5438.500000;5445.000000;4372.920898;583804
2019-02-21;5438.000000;5465.500000;5416.000000;5447.500000;4374.928711;473013
2019-02-22;5452.000000;5527.000000;5445.500000;5527.000000;4438.775391;570935
2019-02-25;5531.000000;5587.500000;5496.500000;5533.000000;4443.594238;548742
2019-02-26;5510.000000;5551.000000;5455.500000;5551.000000;4458.050781;595094
2019-02-27;5561.000000;5581.000000;5526.500000;5580.000000;4481.340332;472896
2019-02-28;5574.000000;5587.500000;5501.000000;5501.000000;4417.895020;852105
2019-03-01;5517.000000;5535.000000;5488.000000;5500.500000;4417.493652;486945
2019-03-04;5502.500000;5550.000000;5467.000000;5546.500000;4454.436523;425266
2019-03-05;5535.000000;5660.000000;5530.000000;5622.500000;4515.473145;649004
2019-03-06;5603.000000;5730.000000;5603.000000;5713.000000;4588.153809;770123
2019-03-07;5690.000000;5719.500000;5642.500000;5677.000000;4559.242188;621335
2019-03-11;5649.000000;5669.000000;5564.000000;5584.000000;4484.552734;551700
2019-03-12;5584.000000;5618.500000;5571.000000;5580.500000;4481.741699;509889
2019-03-13;5574.000000;5592.000000;5542.500000;5591.500000;4490.576660;371413
2019-03-14;5616.000000;5627.000000;5580.000000;5604.500000;4501.016602;399274
2019-03-15;5608.000000;5623.500000;5575.500000;5615.000000;4509.448730;399191
2019-03-18;5625.500000;5674.500000;5600.000000;5621.000000;4514.268066;414283
2019-03-19;5615.000000;5666.500000;5595.000000;5644.500000;4533.141113;439285
2019-03-20;5682.500000;5749.000000;5664.000000;5746.000000;4614.656738;527978
2019-03-21;5773.000000;5793.500000;5730.000000;5749.500000;4617.467773;996315
2019-03-22;5759.000000;5799.000000;5732.000000;5793.500000;4652.803711;700914
2019-03-25;5760.000000;5775.000000;5729.000000;5742.500000;4611.845215;602585
2019-03-26;5749.000000;5819.500000;5728.500000;5797.500000;4656.016602;411702
2019-03-27;5805.000000;5859.500000;5802.500000;5840.000000;4690.148926;455760
2019-03-28;5840.000000;5890.000000;5809.000000;5885.000000;4726.288574;561286
2019-03-29;5881.500000;5895.000000;5841.000000;5861.000000;4707.013672;563000
2019-04-01;5893.000000;5942.500000;5878.500000;5919.000000;4753.593750;379033
2019-04-02;5919.000000;5951.500000;5902.000000;5944.000000;4773.671875;511533
2019-04-03;5961.000000;5996.000000;5933.000000;5937.500000;4768.451660;552318
2019-04-04;5929.000000;5942.500000;5880.000000;5883.500000;4725.083496;526666
2019-04-05;5865.000000;5905.000000;5829.000000;5857.500000;4704.203125;384587
2019-04-08;5851.500000;5866.500000;5816.000000;5818.000000;4672.479980;512834
2019-04-09;5851.000000;5851.000000;5695.000000;5725.000000;4597.791016;951184
2019-04-10;5736.000000;5738.500000;5687.500000;5696.500000;4574.903320;573559
2019-04-11;5689.500000;5695.000000;5627.500000;5635.000000;4525.511230;619296
2019-04-12;5632.000000;5647.500000;5577.500000;5585.000000;4485.355957;502959
2019-04-15;5601.000000;5637.500000;5586.000000;5590.000000;4489.372070;435112
2019-04-16;5603.000000;5662.000000;5563.000000;5609.500000;4505.032715;733561
2019-04-17;5630.000000;5650.000000;5548.000000;5584.000000;4484.552734;654558
2019-04-18;5584.000000;5610.000000;5570.000000;5610.000000;4505.433594;469684
2019-04-19;5620.000000;5632.500000;5600.000000;5602.000000;4499.008789;83771
2019-04-22;5625.000000;5696.500000;5621.500000;5690.000000;4569.682617;276852
2019-04-23;5700.000000;5833.500000;5700.000000;5780.000000;4641.961426;814827
2019-04-24;5778.000000;5800.000000;5713.500000;5760.000000;4625.899902;637310
2019-04-25;5768.000000;5787.000000;5648.500000;5648.500000;4536.353027;813292
2019-04-26;5648.000000;5648.000000;5585.000000;5588.000000;4487.765625;671743
2019-04-29;5612.000000;5650.000000;5545.500000;5552.000000;4458.854004;461635
2019-04-30;5560.000000;5581.000000;5475.000000;5511.000000;4425.925781;924698
2019-05-02;5510.000000;5574.000000;5506.500000;5551.000000;4458.050781;551551
2019-05-03;5571.500000;5599.500000;5444.000000;5453.000000;4379.345703;729286
2019-05-06;5421.000000;5478.000000;5369.000000;5478.000000;4399.423340;439246
2019-05-07;5470.500000;5479.500000;5362.000000;5405.500000;4341.198242;1172134
2019-05-08;5400.500000;5406.500000;5331.000000;5331.000000;4281.367188;804567
2019-05-10;5315.500000;5349.500000;5258.000000;5290.000000;4248.439453;686582
2019-05-13;5300.000000;5378.000000;5287.500000;5350.000000;4296.625488;821742
2019-05-14;5330.500000;5340.000000;5165.000000;5183.500000;4162.908203;1994713
2019-05-15;5206.500000;5206.500000;5035.500000;5043.000000;4050.071533;1455390
2019-05-16;5000.000000;5297.500000;4980.000000;5234.000000;4203.465332;2644438
2019-05-17;5170.000000;5292.500000;5170.000000;5260.000000;4224.345703;1404659
2019-05-20;5254.500000;5289.000000;5172.500000;5172.500000;4154.074219;984747
2019-05-21;5190.000000;5329.500000;5173.000000;5300.000000;4256.470703;1132972
2019-05-22;5299.500000;5364.500000;5281.000000;5317.500000;4270.524902;747069
2019-05-23;5300.000000;5308.000000;5260.000000;5275.000000;4236.393066;869165
2019-05-24;5289.000000;5313.000000;5227.500000;5240.000000;4208.283691;848174
2019-05-27;5250.000000;5277.000000;5198.000000;5220.000000;4192.221680;511953
2019-05-28;5245.000000;5272.000000;5055.000000;5100.000000;4095.848633;6565822
2019-05-29;5094.000000;5249.000000;5064.500000;5240.000000;4208.283691;1640216
2019-05-30;5260.000000;5324.000000;5205.000000;5230.000000;4200.252930;1040325
2019-05-31;5200.000000;5268.500000;5185.000000;5268.500000;4231.172852;877247
2019-06-03;5256.000000;5287.000000;5226.000000;5254.500000;4219.929199;891610
2019-06-04;5250.500000;5276.500000;5142.500000;5170.000000;4152.066406;1120517
2019-06-05;5179.500000;5184.500000;5090.000000;5109.500000;4103.478027;830809
2019-06-06;5105.000000;5156.000000;5095.000000;5152.000000;4137.610352;718334
2019-06-07;5170.000000;5184.000000;5115.000000;5133.000000;4122.351074;1285920
2019-06-10;5140.000000;5186.000000;5140.000000;5181.000000;4160.900391;602248
2019-06-11;5175.000000;5247.000000;5165.000000;5237.000000;4205.874512;1054336
2019-06-13;5210.000000;5229.000000;5155.000000;5210.500000;4184.592285;1000055
2019-06-14;5192.000000;5236.500000;5178.500000;5178.500000;4158.892578;744740
2019-06-17;5178.000000;5220.500000;5163.000000;5190.000000;4168.128418;776446
2019-06-18;5183.000000;5230.000000;5157.500000;5230.000000;4200.252930;936099
2019-06-19;5231.000000;5255.500000;5169.000000;5245.000000;4212.299316;857438
2019-06-20;5267.000000;5357.500000;5258.500000;5320.000000;4272.532715;1663692
2019-06-21;5307.000000;5338.000000;5268.500000;5338.000000;4286.988281;1544936
2019-06-24;5338.000000;5349.000000;5270.000000;5270.000000;4232.377441;568356
2019-06-25;5264.000000;5311.500000;5252.500000;5309.500000;4264.099121;596594
2019-06-26;5307.500000;5379.000000;5307.500000;5358.500000;4303.452637;679718
2019-06-27;5365.000000;5417.000000;5344.000000;5380.000000;4320.718750;555938
2019-06-28;5380.000000;5401.500000;5292.500000;5305.000000;4260.485840;777518
2019-07-01;5358.000000;5414.000000;5352.500000;5378.500000;4319.514648;576904
2019-07-02;5388.000000;5409.500000;5359.000000;5372.000000;4314.293945;534736
2019-07-03;5378.000000;5387.500000;5326.500000;5345.500000;4293.011719;611671
2019-07-04;5346.000000;5479.500000;5340.500000;5464.500000;4388.582031;743542
2019-07-05;5469.000000;5530.000000;5431.000000;5460.000000;4384.967285;1034667
2019-07-08;5326.000000;5379.000000;5310.000000;5357.500000;4428.362305;678583
2019-07-09;5357.500000;5389.000000;5353.000000;5374.000000;4442.000977;471887
2019-07-10;5374.000000;5376.000000;5312.000000;5365.000000;4434.562012;624830
2019-07-11;5368.500000;5374.500000;5250.000000;5270.000000;4356.037598;717382
2019-07-12;5266.000000;5287.000000;5210.500000;5263.000000;4350.250977;509042
2019-07-15;5254.000000;5263.500000;5151.500000;5178.500000;4280.405762;670344
2019-07-16;5177.000000;5200.500000;5125.000000;5190.500000;4290.325195;659691
2019-07-17;5190.000000;5243.000000;5172.000000;5206.000000;4303.136719;579687
2019-07-18;5197.500000;5223.500000;5166.000000;5166.000000;4270.074219;364670
2019-07-19;5185.000000;5235.000000;5185.000000;5200.500000;4298.590820;284084
2019-07-22;5215.500000;5240.000000;5165.500000;5165.500000;4269.660156;359312
2019-07-23;5175.000000;5215.000000;5166.500000;5202.500000;4300.244141;298386
2019-07-24;5204.500000;5205.000000;5117.000000;5134.500000;4244.037109;538083
2019-07-25;5147.000000;5155.000000;5062.000000;5096.500000;4212.626953;838545
2019-07-26;5094.000000;5150.500000;5065.000000;5075.000000;4194.855957;881244
2019-07-29;5076.000000;5118.000000;5070.000000;5094.500000;4210.974609;390034
2019-07-30;5085.500000;5106.500000;5056.000000;5105.000000;4219.653320;685392
2019-07-31;5111.000000;5262.000000;5102.500000;5226.500000;4320.081543;1160288
2019-08-01;5205.500000;5288.500000;5194.000000;5220.500000;4315.122070;738210
2019-08-02;5168.500000;5245.000000;5110.000000;5130.000000;4240.316895;1026138
2019-08-05;5130.000000;5169.000000;5073.500000;5139.000000;4247.756348;1082766
2019-08-06;5135.000000;5234.500000;5120.500000;5234.500000;4326.694336;1314452
2019-08-07;5234.000000;5262.500000;5160.000000;5210.000000;4306.442871;1157490
2019-08-08;5236.500000;5302.500000;5236.500000;5268.000000;4354.384277;1010794
2019-08-09;5275.000000;5287.000000;5230.500000;5287.000000;4370.089844;766914
2019-08-12;5319.500000;5344.000000;5292.000000;5320.000000;4397.366211;721090
2019-08-13;5329.500000;5330.000000;5263.500000;5276.000000;4360.996582;796943
2019-08-14;5265.500000;5283.000000;5090.500000;5106.500000;4220.892578;944164
2019-08-15;5115.000000;5123.500000;5023.500000;5023.500000;4152.287109;888302
2019-08-16;5048.000000;5125.000000;4982.000000;5000.000000;4132.862793;1041926
2019-08-19;5030.000000;5298.000000;4996.000000;5240.000000;4331.240234;1904327
2019-08-20;5260.000000;5326.500000;5203.000000;5326.500000;4402.738770;1053295
2019-08-21;5335.000000;5336.000000;5254.000000;5278.000000;4362.650391;790942
2019-08-22;5287.500000;5305.000000;5231.000000;5275.000000;4360.170898;601288
2019-08-23;5278.000000;5286.500000;5158.500000;5183.500000;4284.538574;742478
2019-08-26;5147.000000;5210.000000;5097.500000;5115.000000;4227.918945;566049
2019-08-27;5124.000000;5124.000000;5035.000000;5086.500000;4204.361328;2851824
2019-08-28;5095.500000;5242.500000;5055.500000;5195.000000;4294.043945;1911636
2019-08-29;5219.500000;5391.000000;5199.000000;5356.000000;4427.123047;1905558
2019-08-30;5356.000000;5395.000000;5327.000000;5379.500000;4446.547363;740271
2019-09-02;5366.000000;5506.000000;5342.000000;5475.000000;4525.484375;843920
2019-09-03;5452.000000;5469.000000;5371.000000;5419.000000;4479.196777;667867
2019-09-04;5434.500000;5476.000000;5426.500000;5450.000000;4504.820313;683721
2019-09-05;5460.000000;5549.500000;5460.000000;5524.500000;4566.399902;794565
2019-09-06;5525.500000;5555.000000;5465.000000;5526.500000;4568.053223;692582
2019-09-09;5537.000000;5568.000000;5471.000000;5500.000000;4546.149414;393729
2019-09-10;5500.500000;5504.500000;5427.000000;5476.000000;4526.311523;485280
2019-09-11;5478.500000;5540.000000;5437.000000;5540.000000;4579.211914;698686
2019-09-12;5525.000000;5536.500000;5387.500000;5429.500000;4487.875488;853194
2019-09-13;5406.500000;5409.500000;5340.500000;5377.500000;4444.893555;638231
2019-09-16;5484.000000;5582.500000;5479.500000;5559.000000;4594.916992;1877393
2019-09-17;5560.000000;5600.000000;5416.000000;5472.500000;4523.418457;1006856
2019-09-18;5465.000000;5480.500000;5420.000000;5467.000000;4518.872559;573525
2019-09-19;5455.000000;5470.500000;5382.000000;5391.000000;4456.052734;1113944
2019-09-20;5389.000000;5489.000000;5371.000000;5489.000000;4537.056641;1578781
2019-09-23;5460.000000;5460.000000;5403.000000;5420.000000;4480.023438;622325
2019-09-24;5424.000000;5438.500000;5317.500000;5337.500000;4411.831543;688395
2019-09-25;5326.500000;5343.500000;5265.500000;5343.500000;4416.790527;628849
2019-09-26;5345.000000;5399.000000;5321.000000;5387.500000;4453.159668;619344
2019-09-27;5383.000000;5439.500000;5370.000000;5405.000000;4467.625000;414147
2019-09-30;5406.000000;5435.000000;5375.500000;5387.500000;4453.159668;477623
2019-10-01;5390.000000;5750.000000;5385.000000;5530.000000;4570.946777;1695589
2019-10-02;5530.000000;5560.000000;5405.000000;5410.000000;4471.757324;900852
2019-10-03;5411.000000;5450.000000;5354.000000;5362.500000;4432.495605;666857
2019-10-04;5384.000000;5413.500000;5300.000000;5335.000000;4409.764648;626907
2019-10-07;5341.000000;5388.500000;5321.000000;5367.000000;4436.214844;421486
2019-10-08;5376.000000;5382.000000;5315.000000;5320.000000;4397.366211;547392
2019-10-09;5319.000000;5337.500000;5290.000000;5304.000000;4384.141113;532105
2019-10-10;5308.000000;5347.000000;5261.000000;5318.500000;4396.125977;413506
2019-10-11;5350.000000;5466.500000;5335.000000;5425.000000;4484.156250;827177
2019-10-14;5448.500000;5466.000000;5387.000000;5441.000000;4497.381348;584158
2019-10-15;5446.000000;5622.500000;5413.500000;5601.500000;4630.046387;1786560
2019-10-16;5618.000000;5803.500000;5578.000000;5715.500000;4724.275879;3703802
2019-10-17;5730.000000;5817.000000;5697.000000;5704.000000;4714.770020;1612861
